City,Date,PM2.5,NO,CO,SO2,O3,AQI
Ahmedabad,2015-11-29,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-11-30,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-01,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-02,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-03,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-04,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-05,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-06,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-07,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-08,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-09,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-10,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-11,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-12,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-13,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-14,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-15,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-16,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-17,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-18,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-19,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-20,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-21,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-22,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-23,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-24,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-25,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-26,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-27,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-28,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-29,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-30,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2015-12-31,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-01,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-02,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-03,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-04,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-05,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-06,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-07,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-08,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-09,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-10,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-11,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-12,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-13,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-14,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-15,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-16,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-17,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-18,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-19,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-20,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-21,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-22,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-23,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-24,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-25,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-26,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-27,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-28,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-29,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-30,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-01-31,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-01,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-02,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-03,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-04,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-05,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-06,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-07,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-08,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-09,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-10,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-11,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-12,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-13,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-14,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-15,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-16,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-17,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-18,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-19,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-20,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-21,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-22,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-23,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-24,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-25,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-26,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-27,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-28,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-02-29,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-01,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-02,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-03,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-04,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-05,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-06,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-07,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-08,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-09,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-10,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-11,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-12,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-13,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-14,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-15,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-16,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-17,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-18,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-19,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-20,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-21,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-22,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-23,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-24,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-25,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-26,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-27,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-28,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-29,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-30,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-03-31,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-01,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-02,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-03,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-04,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-05,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-06,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-07,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-08,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-09,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-10,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-11,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-12,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-13,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-14,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-15,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-16,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-17,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-18,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-19,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-20,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-21,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-22,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-23,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-24,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-25,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-26,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-27,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-28,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-29,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-04-30,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-01,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-02,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-03,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-04,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-05,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-06,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-07,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-08,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-09,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-10,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-11,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-12,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-13,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-14,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-15,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-16,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-17,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-18,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-19,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-20,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-21,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-22,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-23,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-24,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-25,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-26,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-27,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Ahmedabad,2016-05-28,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
